,code,name
2421,002383,合众思壮
2422,300401,花园生物
2423,600184,光电股份
2424,000039,中集集团
2425,300021,大禹节水
2426,000711,京蓝科技
2427,601677,明泰铝业
2428,600897,厦门空港
2429,600272,开开实业
2430,002444,巨星科技
2431,600280,中央商场
2432,600031,三一重工
2433,300064,豫金刚石
2434,002618,丹邦科技
2435,000729,燕京啤酒
2436,600189,吉林森工
2437,600758,红阳能源
2438,002260,德奥通航
2439,600683,京投银泰
2440,600110,诺德股份
2441,603117,万林股份
2442,300475,聚隆科技
2443,601116,三江购物
2444,000721,西安饮食
2445,002684,猛狮科技
2446,000586,汇源通信
2447,600400,红豆股份
2448,601008,连云港
2449,600478,科力远
2450,002738,中矿资源
2451,600737,中粮屯河
2452,601628,中国人寿
2453,300215,电科院
2454,300420,五洋科技
2455,600604,市北高新
2456,000823,超声电子
2457,603988,中电电机
2458,600889,南京化纤
2459,002255,海陆重工
2460,000550,江铃汽车
2461,600496,精工钢构
2462,002458,益生股份
2463,002129,中环股份
2464,000055,方大集团
2465,600152,维科精华
2466,600720,祁连山
2467,601225,陕西煤业
2468,601111,中国国航
2469,601088,中国神华
2470,000504,南华生物
2471,000022,深赤湾A
2472,600586,金晶科技
2473,000023,深天地A
2474,000554,泰山石油
2475,300287,飞利信
2476,600126,杭钢股份
2477,002767,先锋电子
2478,002562,兄弟科技
2479,600127,金健米业
2480,600791,京能置业
2481,002021,中捷资源
2482,601918,国投新集
2483,601618,中国中冶
2484,002592,八菱科技
2485,600203,福日电子
2486,002755,东方新星
2487,600086,东方金钰
2488,002198,嘉应制药
2489,002751,易尚展示
2490,600117,西宁特钢
2491,002259,升达林业
2492,002619,巨龙管业
2493,300281,金明精机
2494,000802,北京文化
2495,600598,北大荒
2496,000852,石化机械
2497,600026,中海发展
2498,002087,新野纺织
2499,002773,康弘药业
2500,300382,斯莱克
2501,600490,鹏欣资源
2502,000032,深桑达A
2503,002668,奥马电器
2504,601011,宝泰隆
2505,300028,金亚科技
2506,601126,四方股份
2507,600456,宝钛股份
2508,600300,维维股份
2509,603009,北特科技
2510,600029,南方航空
2511,002450,康得新
2512,600731,湖南海利
2513,603993,洛阳钼业
2514,601958,金钼股份
2515,603703,盛洋科技
2516,600191,华资实业
2517,000708,大冶特钢
2518,600508,上海能源
2519,600546,山煤国际
2520,601199,江南水务
2521,300072,三聚环保
2522,000042,中洲控股
2523,600986,科达股份
2524,002295,精艺股份
2525,600792,云煤能源
2526,603019,中科曙光
2527,600804,鹏博士
2528,600331,宏达股份
2529,000671,阳 光 城
2530,000959,首钢股份
2531,600513,联环药业
2532,600306,商业城
2533,000998,隆平高科
2534,002060,粤 水 电
2535,000807,云铝股份
2536,600821,津劝业
2537,002088,鲁阳节能
2538,000996,中国中期
2539,600231,凌钢股份
2540,002080,中材科技
2541,000933,*ST神火
2542,300368,汇金股份
2543,000425,徐工机械
2544,600590,泰豪科技
2545,600647,同达创业
2546,002685,华东重机
2547,000034,深信泰丰
2548,600711,盛屯矿业
2549,603311,金海环境
2550,000545,金浦钛业
2551,600399,抚顺特钢
2552,601388,怡球资源
2553,002019,亿帆鑫富
2554,002626,金达威
2555,600343,航天动力
2556,002008,大族激光
2557,002168,深圳惠程
2558,000620,新华联
2559,600071,凤凰光学
2560,600338,西藏珠峰
2561,603898,好莱客
2562,300419,浩丰科技
2563,002155,湖南黄金
2564,002582,好想你
2565,002301,齐心集团
2566,000821,京山轻机
2567,601222,林洋能源
2568,600482,风帆股份
2569,000066,长城电脑
2570,002753,永东股份
2571,300313,天山生物
2572,002428,云南锗业
2573,002300,太阳电缆
2574,600180,瑞茂通
2575,002600,江粉磁材
2576,000573,粤宏远A
2577,600636,三爱富
2578,600753,东方银星
2579,000687,华讯方舟
2580,002394,联发股份
2581,002090,金智科技
2582,300484,蓝海华腾
2583,600330,天通股份
2584,600022,山东钢铁
2585,600808,马钢股份
2586,600307,酒钢宏兴
2587,600282,南钢股份
2588,002103,广博股份
2589,600352,浙江龙盛
2590,300477,合纵科技
2591,000960,锡业股份
2592,002038,双鹭药业
2593,600108,亚盛集团
2594,002016,世荣兆业
2595,300429,强力新材
2596,600095,哈高科
2597,000905,厦门港务
2598,002565,上海绿新
2599,600967,北方创业
2600,600759,洲际油气
2601,600235,民丰特纸
2602,600595,中孚实业
2603,600985,雷鸣科化
2604,000792,盐湖股份
2605,000619,海螺型材
2606,002169,智光电气
2607,600256,广汇能源
2608,600895,张江高科
2609,000878,云南铜业
2610,600829,人民同泰
2611,002493,荣盛石化
2612,300487,蓝晓科技
2613,600311,荣华实业
2614,600107,美尔雅
2615,600526,菲达环保
2616,002655,共达电声
2617,601137,DR博威合
2618,000838,财信发展
2619,300489,中飞股份
2620,600766,园城黄金
2621,002289,宇顺电子
2622,601005,重庆钢铁
2623,600689,上海三毛
2624,002284,亚太股份
2625,600618,氯碱化工
2626,600362,江西铜业
2627,600271,航天信息
2628,601101,昊华能源
2629,000795,英洛华
2630,600960,渤海活塞
2631,600614,鼎立股份
2632,002637,赞宇科技
2633,300422,博世科
2634,600005,武钢股份
2635,600365,通葡股份
2636,600459,贵研铂业
2637,002270,法因数控
2638,300360,炬华科技
2639,300035,中科电气
2640,601899,紫金矿业
2641,603799,华友钴业
2642,600866,星湖科技
2643,600188,兖州煤业
2644,000688,建新矿业
2645,600234,山水文化
2646,600259,广晟有色
2647,600335,国机汽车
2648,300416,苏试试验
2649,002641,永高股份
2650,002500,山西证券
2651,600277,亿利洁能
2652,002085,万丰奥威
2653,000703,恒逸石化
2654,002578,闽发铝业
2655,000006,深振业A
2656,600019,宝钢股份
2657,600056,中国医药
2658,000976,春晖股份
2659,000825,太钢不锈
2660,002640,跨境通
2661,000669,金鸿能源
2662,000937,冀中能源
2663,002590,万安科技
2664,600855,航天长峰
2665,000791,甘肃电投
2666,600409,三友化工
2667,600295,鄂尔多斯
2668,000060,中金岭南
2669,002075,沙钢股份
2670,002082,栋梁新材
2671,600448,华纺股份
2672,600891,秋林集团
2673,000751,锌业股份
2674,601689,拓普集团
2675,002745,木林森
2676,000014,沙河股份
2677,600428,中远航运
2678,600372,中航电子
2679,300042,朗科科技
2680,000045,深纺织A
2681,000898,鞍钢股份
2682,002377,国创高新
2683,603021,山东华鹏
2684,300481,濮阳惠成
2685,300417,南华仪器
2686,603968,醋化股份
2687,002220,天宝股份
2688,600432,吉恩镍业
2689,600500,中化国际
2690,002046,轴研科技
2691,601155,新城控股
2692,300459,浙江金科
2693,002147,方圆支承
2694,603861,白云电器
2695,002122,天马股份
2696,000511,烯碳新材
2697,000723,美锦能源
2698,300195,长荣股份
2699,000709,河钢股份
2700,002321,华英农业
2701,002056,横店东磁
2702,000985,大庆华科
2703,000628,高新发展
2704,002005,德豪润达
2705,002526,山东矿机
2706,000017,深中华A
2707,300460,惠伦晶体
2708,600206,有研新材
2709,600395,盘江股份
2710,002423,中原特钢
2711,300436,广生堂
2712,601600,中国铝业
2713,000980,金马股份
2714,600393,东华实业
2715,600755,厦门国贸
2716,002488,金固股份
2717,600010,包钢股份
2718,601003,柳钢股份
2719,600801,华新水泥
2720,600392,盛和资源
2721,002120,新海股份
2722,600841,上柴股份
2723,601069,西部黄金
2724,002514,宝馨科技
2725,601015,陕西黑猫
2726,000829,天音控股
2727,002541,鸿路钢构
2728,002477,雏鹰农牧
2729,002251,步 步 高
2730,002157,正邦科技
2731,300446,乐凯新材
2732,600585,海螺水泥
2733,002453,天马精化
2734,000426,兴业矿业
2735,600800,天津磁卡
2736,600058,五矿发展
2737,600531,豫光金铅
2738,600507,方大特钢
2739,300224,正海磁材
2740,600111,北方稀土
2741,600569,安阳钢铁
2742,600489,中金黄金
2743,600366,宁波韵升
2744,600724,宁波富达
2745,600128,弘业股份
2746,000970,中科三环
2747,601020,华钰矿业
2748,002421,达实智能
2749,002237,恒邦股份
2750,002544,杰赛科技
2751,000831,*ST五稀
2752,000913,*ST钱江
2753,002336,*ST人乐
2754,601969,海南矿业
2755,000833,贵糖股份
2756,002114,罗平锌电
2757,300127,银河磁体
2758,600549,厦门钨业
2759,002757,南兴装备
2760,600547,山东黄金
2761,600606,绿地控股
2762,600115,东方航空
2763,002748,世龙实业
2764,000657,中钨高新
2765,002378,章源钨业
2766,000758,中色股份
2767,603299,井神股份
2768,000969,安泰科技
2769,000655,金岭矿业
2770,600012,皖通高速
2771,300505,川金诺
2772,600623,双钱股份
2773,002239,奥特佳
2774,600828,茂业商业
2775,000011,深物业A
2776,600497,驰宏锌锗
2777,002361,神剑股份
2778,603901,永创智能
2779,300452,山河药辅
2780,002708,光洋股份
2781,002055,得润电子
2782,600988,赤峰黄金
2783,300100,双林股份
2784,000020,深华发A
2785,000911,南宁糖业
2786,600251,冠农股份
2787,300506,名家汇
2788,603520,司太立
2789,300085,银之杰
2790,300497,富祥股份
2791,002697,红旗连锁
2792,300383,光环新网
2793,300503,昊志机电
2794,000029,深深房A
2795,600980,北矿磁材
2796,600782,新钢股份
2797,601118,海南橡胶
2798,002006,精功科技
2799,600121,郑州煤电
2800,002043,兔 宝 宝
2801,600359,新农开发
2802,600540,新赛股份
2803,300437,清水源
2804,002018,华信国际
2805,300392,腾信股份
2806,300020,银江股份
2807,000019,深深宝A
2808,002348,高乐股份
2809,002716,金贵银业
